iteration,type,id,money
1,agent,G0,4410000.00
1,agent,G1,4970000.00
1,agent,G2,4337093.41
1,agent,G3,2070000.00
1,agent,G4,4685277.83
1,agent,G5,31280000.00
1,agent,G6,41293277.83
1,agent,G7,4900000.00
1,agent,G8,1560000.00
1,agent,G9,26600000.00
1,firm,F0,86004077.59
1,firm,F1,86000000.00
1,firm,F2,67000000.00
1,firm,F3,16000000.00
1,firm,F4,97000000.00
1,firm,F5,53000000.00
1,firm,F6,70661444.34
1,firm,F7,4000000.00
1,firm,F8,2000000.00
1,firm,F9,93000000.00
10,agent,G0,6645419.90
10,agent,G1,5213098.62
10,agent,G2,4337093.41
10,agent,G3,657556.71
10,agent,G4,2634371.42
10,agent,G5,20317069.69
10,agent,G6,64517811.88
10,agent,G7,5989365.52
10,agent,G8,7066930.01
10,agent,G9,5829996.99
10,firm,F0,86004077.59
10,firm,F1,87510158.12
10,firm,F2,70928568.73
10,firm,F3,17460108.51
10,firm,F4,97055979.38
10,firm,F5,53227553.90
10,firm,F6,70661444.34
10,firm,F7,7732165.55
10,firm,F8,2841477.70
10,firm,F9,93000000.00
20,agent,G0,11644646.71
20,agent,G1,2857239.17
20,agent,G2,8901260.95
20,agent,G3,19196651.78
20,agent,G4,2634371.42
20,agent,G5,18060009.06
20,agent,G6,19906907.57
20,agent,G7,8449553.52
20,agent,G8,7052961.86
20,agent,G9,14693278.79
20,firm,F0,86004077.59
20,firm,F1,91775449.99
20,firm,F2,71130536.01
20,firm,F3,23445832.61
20,firm,F4,98752287.00
20,firm,F5,53795191.29
20,firm,F6,71077804.68
20,firm,F7,10308328.00
20,firm,F8,7721852.33
20,firm,F9,93212465.64
30,agent,G0,5491031.95
30,agent,G1,1786185.08
30,agent,G2,12090725.66
30,agent,G3,18322686.55
30,agent,G4,5217601.27
30,agent,G5,5765161.86
30,agent,G6,22137922.74
30,agent,G7,10092955.80
30,agent,G8,8281291.28
30,agent,G9,18157650.86
30,firm,F0,86592627.37
30,firm,F1,93000393.91
30,firm,F2,73311276.10
30,firm,F3,23445832.61
30,firm,F4,99933828.72
30,firm,F5,57398780.08
30,firm,F6,71077804.68
30,firm,F7,12103816.68
30,firm,F8,10741934.51
30,firm,F9,95454319.29
40,agent,G0,3064675.30
40,agent,G1,10671081.57
40,agent,G2,12984811.82
40,agent,G3,11238983.99
40,agent,G4,3032601.50
40,agent,G5,5186498.17
40,agent,G6,25192341.56
40,agent,G7,8160650.55
40,agent,G8,6255333.22
40,agent,G9,10603911.99
40,firm,F0,89629859.04
40,firm,F1,94573571.35
40,firm,F2,76574128.53
40,firm,F3,27094320.27
40,firm,F4,102170936.78
40,firm,F5,58387843.90
40,firm,F6,71077804.68
40,firm,F7,12775267.63
40,firm,F8,14109211.51
40,firm,F9,99349258.66
50,agent,G0,8663569.00
50,agent,G1,7483043.79
50,agent,G2,13986379.73
50,agent,G3,20963635.47
50,agent,G4,1023973.72
50,agent,G5,3709065.60
50,agent,G6,9924737.36
50,agent,G7,14486984.32
50,agent,G8,1108558.83
50,agent,G9,9526236.70
50,firm,F0,90354032.04
50,firm,F1,95181399.44
50,firm,F2,77536990.46
50,firm,F3,27545614.07
50,firm,F4,104116538.64
50,firm,F5,60169902.13
50,firm,F6,71741437.01
50,firm,F7,15303909.74
50,firm,F8,14499345.50
50,firm,F9,102343929.46
60,agent,G0,3460301.00
60,agent,G1,496727.21
60,agent,G2,2350247.42
60,agent,G3,2526067.58
60,agent,G4,312366.92
60,agent,G5,2491435.32
60,agent,G6,486777.92
60,agent,G7,2053420.86
60,agent,G8,-1022287.65
60,agent,G9,393590.34
60,firm,F0,54462594.42
60,firm,F1,57194417.73
60,firm,F2,47587889.97
60,firm,F3,17625058.30
60,firm,F4,63571117.12
60,firm,F5,36101941.28
60,firm,F6,45443590.12
60,firm,F7,10631459.46
60,firm,F8,9614015.97
60,firm,F9,61517676.52
70,agent,G0,1904536.28
70,agent,G1,610628.55
70,agent,G2,2046490.07
70,agent,G3,3272121.91
70,agent,G4,61348.59
70,agent,G5,339043.10
70,agent,G6,432764.79
70,agent,G7,2538578.09
70,agent,G8,506670.23
70,agent,G9,309629.70
70,firm,F0,54555333.32
70,firm,F1,57290566.92
70,firm,F2,48138250.20
70,firm,F3,18809564.12
70,firm,F4,63593113.20
70,firm,F5,36118968.73
70,firm,F6,45481481.71
70,firm,F7,10908006.83
70,firm,F8,9731295.96
70,firm,F9,61517676.52
80,agent,G0,2358818.10
80,agent,G1,1822869.84
80,agent,G2,1985820.79
80,agent,G3,1688152.99
80,agent,G4,314454.69
80,agent,G5,287340.65
80,agent,G6,309628.82
80,agent,G7,2606490.45
80,agent,G8,189435.49
80,agent,G9,113411.13
80,firm,F0,54560172.79
80,firm,F1,57577724.67
80,firm,F2,48407804.85
80,firm,F3,18828796.84
80,firm,F4,64249099.00
80,firm,F5,36246613.27
80,firm,F6,45540084.76
80,firm,F7,10948395.93
80,firm,F8,10207403.22
80,firm,F9,61517676.52
90,agent,G0,763706.45
90,agent,G1,315915.51
90,agent,G2,2038517.60
90,agent,G3,2532164.14
90,agent,G4,361356.59
90,agent,G5,287340.65
90,agent,G6,730520.89
90,agent,G7,2289368.55
90,agent,G8,83637.66
90,agent,G9,1291441.01
90,firm,F0,54563623.51
90,firm,F1,57577724.67
90,firm,F2,48574760.34
90,firm,F3,18994922.85
90,firm,F4,64252318.08
90,firm,F5,36451795.65
90,firm,F6,45629944.22
90,firm,F7,11188410.62
90,firm,F8,10663638.91
90,firm,F9,61614033.91
100,agent,G0,1690628.05
100,agent,G1,334431.18
100,agent,G2,1240236.24
100,agent,G3,815467.65
100,agent,G4,1145022.72
100,agent,G5,287340.65
100,agent,G6,1576144.94
100,agent,G7,2374606.61
100,agent,G8,-52899.86
100,agent,G9,617755.29
100,firm,F0,55012633.22
100,firm,F1,58035804.84
100,firm,F2,48674951.78
100,firm,F3,19162262.90
100,firm,F4,64361894.64
100,firm,F5,36622933.73
100,firm,F6,45672279.30
100,firm,F7,11373105.19
100,firm,F8,10668899.85
100,firm,F9,61614033.91
110,agent,G0,267600.58
110,agent,G1,155431.53
110,agent,G2,155861.49
110,agent,G3,-72924.35
110,agent,G4,182703.83
110,agent,G5,119658.40
110,agent,G6,208520.92
110,agent,G7,354355.37
110,agent,G8,-18514.95
110,agent,G9,101452.98
110,firm,F0,33317481.94
