run,type,max,min,median,mean,stddev
0,agent,-0.44123037810272137,-6.904936254012709,-1.3860571884669186,-2.1351383838561726,1.7830857321048632
0,firm,1151251.3555130882,322123.6124149071,1022436.4407555165,836223.3020681503,322589.18990960496
1,agent,-23.059675337751333,-45.0492026552559,-29.644912665304318,-33.19138504171997,7.83496652769697
1,firm,1112387.3148130183,242469.1655665727,573776.9819138587,631945.0524832952,252199.07220041554
2,agent,-0.12740322059357354,-2.3974146778812195,-0.783457819020448,-0.8802943094562273,0.5828147423618661
2,firm,1076347.2961493025,310780.3530861286,668861.558604974,656937.6712434201,240231.15689016893
3,agent,-1.1872248519528665,-9.595552347312955,-4.486349678377739,-4.573025277367558,2.6731431460537736
3,firm,1357324.4915632054,483120.61108868796,744206.6510040362,824083.6089959188,289924.7777347946
4,agent,0.1712949056435711,-2.947898023706037,-0.10420984567627772,-0.4780664426666769,0.8864274846190877
4,firm,1218425.0070938754,502432.8896272918,941526.6406614493,927970.4098619651,253556.66585338555
5,agent,-1.4652098410595016,-10.90130934638456,-4.26584314756478,-4.412239160646297,2.452590723881754
5,firm,1092354.2385868682,316848.4555632665,572457.6554760872,645408.3132265038,254923.17646191656
6,agent,0.48076406582945835,0.19953281536045478,0.3133137098134351,0.3158909860983292,0.07783679720899216
6,firm,1202128.2941250945,336921.55045333056,873878.3153370472,804166.7893268673,323364.4383759019
7,agent,0.059740354490894605,-0.9420601694409548,-0.11538698860052318,-0.2517734904818083,0.32388059052905954
7,firm,1152789.7990995042,234703.87147472185,466348.55086871213,613484.9652276488,321410.59617761907
8,agent,-0.04336157425510921,-2.399541815784196,-0.5280692744715615,-0.7689859828017938,0.7205659559170269
8,firm,1084117.4833560523,184848.80182731678,795948.2585750145,694949.6214016275,328794.13544152933
9,agent,0.10135755041956203,-0.2190515428233545,0.07063589922738545,0.04327786738414748,0.08883799448835548
9,firm,1324333.508639821,325670.21121743985,756804.4624038488,784195.7922274426,352232.3750892258
10,agent,0.33806336705551804,0.06772560649524895,0.19677065644497377,0.2031298886846747,0.07528757921273886
10,firm,1240317.0134860359,339452.8002912977,805892.678954046,788296.9628416101,310805.57712859596
11,agent,-0.23934097211104982,-2.6215756285313065,-0.7769798137823306,-0.9927183744775048,0.801906999962184
11,firm,1234042.138290219,173260.66831672535,811667.7065409679,708774.5518322549,335209.4312873738
12,agent,-1.2136800817329167,-22.257224768004882,-10.373045053262217,-9.469182313188075,6.604307780192128
12,firm,1297058.8274902164,518009.55459141755,1007941.0683783113,924470.4061779085,284325.6637667676
13,agent,-0.3316535204132039,-6.022275695500134,-1.2848678995337415,-1.9162520576688227,1.7585502236636434
13,firm,1118735.7299106824,247630.42263498984,644073.3164118796,664420.3098175873,274764.7033942268
14,agent,-0.37779510931257,-3.8122070014925407,-2.8271255906598585,-2.577860812045526,1.074620643347858
14,firm,1135137.4016401626,477435.5324809932,670202.353090262,759082.0928159514,231896.74231278952
15,agent,-0.14932422625600875,-2.587686226690514,-0.3723581929023449,-0.583937865424334,0.6894543113628216
15,firm,1164783.8282648812,248979.47217534966,652583.8368755411,701186.750840622,305205.1745694394
16,agent,-2.502723749591551,-16.377894914766568,-10.282039989701605,-10.078399288638664,4.543095518102978
16,firm,1177485.895061297,110842.38976801009,452234.1175557516,595457.6080292455,367022.63325407373
17,agent,0.9845309018395917,0.3457170534429944,0.6886969438725812,0.6553722253129629,0.19967928551498598
17,firm,1243620.7446544892,636941.0644279702,890885.4328534955,922995.3571799605,204160.32510268944
18,agent,-1.1195310090342019,-4.733444645657465,-3.131574884895358,-2.9425034810706396,1.259235148064304
18,firm,1250275.1319954162,134570.78968751238,738849.8843288829,698481.8866529623,335590.028311961
19,agent,-0.31618005420393996,-6.014663721068029,-1.3052461393639014,-2.403440485772408,2.025617245941304
19,firm,1308744.5286354546,417494.0106755503,889804.1620292541,858142.2770589798,319498.0630428617
20,agent,-40.2671564533411,-351.7953990959026,-160.47893138359117,-182.4280811009648,100.55967318950188
20,firm,1559129.4362218243,191075.25595143304,1001039.0366327754,926090.1881548207,425930.1242090689
