iteration,type,id,money
1,agent,G0,31500000.00
1,agent,G1,3852946.32
1,agent,G2,31490000.00
1,agent,G3,2520000.00
1,agent,G4,11880000.00
1,agent,G5,22540000.00
1,agent,G6,66300000.00
1,agent,G7,27000000.00
1,agent,G8,20562299.00
1,agent,G9,34864946.32
1,firm,F0,70000000.00
1,firm,F1,56187701.00
1,firm,F2,31000000.00
1,firm,F3,16000000.00
1,firm,F4,44000000.00
1,firm,F5,67000000.00
1,firm,F6,2000000.00
1,firm,F7,49000000.00
1,firm,F8,108262107.37
10,agent,G0,44237462.47
10,agent,G1,1992635.55
10,agent,G2,22997355.26
10,agent,G3,-361776.00
10,agent,G4,18633104.10
10,agent,G5,39635206.45
10,agent,G6,71722004.00
10,agent,G7,19472597.79
10,agent,G8,2609023.71
10,agent,G9,36134526.24
10,firm,F0,52355331.49
10,firm,F1,21232607.71
10,firm,F2,60460855.70
10,firm,F3,106398016.37
10,firm,F4,11164123.53
10,firm,F5,3043984.58
10,firm,F6,33000000.00
10,firm,F7,15969116.93
10,firm,F8,7123177.96
10,firm,F9,7123177.96
10,firm,F10,60508734.10
10,firm,F11,60508734.10
20,agent,G0,44237462.47
20,agent,G1,2817015.88
20,agent,G2,18342463.93
20,agent,G3,19886605.84
20,agent,G4,40292871.08
20,agent,G5,14268078.61
20,agent,G6,44087936.21
20,agent,G7,13580324.41
20,agent,G8,-2882046.09
20,agent,G9,74960979.59
20,firm,F0,61564626.01
20,firm,F1,32657848.00
20,firm,F2,95769723.87
20,firm,F3,51647516.83
20,firm,F4,18143107.95
20,firm,F5,18143107.95
30,agent,G0,45841927.84
30,agent,G1,5865278.96
30,agent,G2,14509511.49
30,agent,G3,-1982239.16
30,agent,G4,37964727.88
30,agent,G5,6527528.87
30,agent,G6,54535354.38
30,agent,G7,1900054.56
30,agent,G8,4290474.25
30,agent,G9,74960979.59
30,firm,F0,16334353.95
30,firm,F1,31319291.89
30,firm,F2,27355837.03
30,firm,F3,42968714.36
30,firm,F4,8764537.50
30,firm,F5,8764537.50
30,firm,F6,42652104.79
40,agent,G0,48223325.64
40,agent,G1,5429459.09
40,agent,G2,6939724.89
40,agent,G3,42011979.92
40,agent,G4,49626916.88
40,agent,G5,27358143.46
40,agent,G6,18510615.93
40,agent,G7,27206970.83
40,agent,G8,1406359.26
40,agent,G9,26627613.97
40,firm,F0,12606622.45
40,firm,F1,58064964.24
40,firm,F2,6199972.84
40,firm,F3,61546420.08
40,firm,F4,17065667.49
50,agent,G0,46414571.64
50,agent,G1,-15858501.67
50,agent,G2,27136866.28
50,agent,G3,45311718.67
50,agent,G4,46640823.08
50,agent,G5,33592351.36
50,agent,G6,5671804.23
50,agent,G7,35719697.13
50,agent,G8,-697773.77
50,agent,G9,15761978.98
50,firm,F0,7185146.73
50,firm,F1,14004698.61
50,firm,F2,32013769.87
50,firm,F3,37836663.73
50,firm,F4,10482841.10
50,firm,F5,10482841.10
50,firm,F6,11096836.41
50,firm,F7,11096836.41
60,agent,G0,8316918.85
60,agent,G1,6682168.86
60,agent,G2,9430199.77
60,agent,G3,27139250.80
60,agent,G4,22507522.30
60,agent,G5,20504225.25
60,agent,G6,-1028151.05
60,agent,G7,29858108.86
60,agent,G8,-449698.09
60,agent,G9,9457187.39
60,firm,F0,19291294.29
60,firm,F1,7088353.83
60,firm,F2,9410737.88
60,firm,F3,9458417.00
60,firm,F4,3354406.19
60,firm,F5,3354406.19
60,firm,F6,13468502.08
60,firm,F7,4467478.43
60,firm,F8,15939492.89
60,firm,F9,12836007.71
60,firm,F10,4433731.61
60,firm,F11,4433731.61
70,agent,G0,10938241.06
70,agent,G1,2178080.64
70,agent,G2,9333230.63
70,agent,G3,32460540.80
70,agent,G4,15189239.47
70,agent,G5,20605081.17
70,agent,G6,-919489.98
70,agent,G7,13325812.44
70,agent,G8,18865681.78
70,agent,G9,4494771.47
70,firm,F0,9991016.21
70,firm,F1,11304695.83
70,firm,F2,4518812.96
70,firm,F3,16157631.72
70,firm,F4,9230007.89
70,firm,F5,10850974.59
70,firm,F6,11839911.93
70,firm,F7,7788137.80
70,firm,F8,4988224.57
70,firm,F9,24289475.97
80,agent,G0,11645506.59
80,agent,G1,735836.71
80,agent,G2,16480216.73
80,agent,G3,30382239.00
80,agent,G4,12520338.64
80,agent,G5,2425853.43
80,agent,G6,12373.43
80,agent,G7,23475237.60
80,agent,G8,20384850.01
80,agent,G9,5111390.47
80,firm,F0,13881536.05
80,firm,F1,13719408.52
80,firm,F2,7111273.52
80,firm,F3,4363582.52
80,firm,F4,5987096.46
80,firm,F5,5278989.60
80,firm,F6,5278989.60
80,firm,F7,1496774.11
80,firm,F8,1496880.50
80,firm,F9,1643499.84
80,firm,F10,1643499.84
80,firm,F11,4840283.49
80,firm,F12,5403096.49
80,firm,F13,23516765.12
80,firm,F14,6344070.73
80,firm,F15,6344070.73
90,agent,G0,18194765.77
90,agent,G1,735836.71
90,agent,G2,15863038.92
90,agent,G3,21548616.44
90,agent,G4,11993986.78
90,agent,G5,12903420.10
90,agent,G6,1343878.76
90,agent,G7,12809812.84
90,agent,G8,14256672.04
90,agent,G9,10718259.97
90,firm,F0,6447868.12
90,firm,F1,1643499.84
90,firm,F2,20640561.93
90,firm,F3,4071520.27
90,firm,F4,12500377.11
90,firm,F5,2666262.37
90,firm,F6,2828896.53
90,firm,F7,4880570.32
90,firm,F8,25362367.31
90,firm,F9,28825076.63
100,agent,G0,10288886.48
100,agent,G1,354962.22
100,agent,G2,7811559.34
100,agent,G3,26487381.49
100,agent,G4,10031506.45
100,agent,G5,10553334.68
100,agent,G6,1649676.30
100,agent,G7,26094496.30
100,agent,G8,14136466.79
100,agent,G9,9590731.98
100,firm,F0,2108036.05
100,firm,F1,11127318.01
100,firm,F2,2828896.53
100,firm,F3,7225598.81
100,firm,F4,26635646.28
100,firm,F5,1025358.18
100,firm,F6,4557065.24
100,firm,F7,5470526.77
100,firm,F8,5175932.01
100,firm,F9,2345582.85
100,firm,F10,4293866.18
100,firm,F11,4293866.18
100,firm,F12,14218442.60
100,firm,F13,17018589.54
110,agent,G0,8377328.88
110,agent,G1,-2605594.16
110,agent,G2,15034348.31
110,agent,G3,10684904.62
110,agent,G4,5946356.19
110,agent,G5,8082887.59
110,agent,G6,354022.91
110,agent,G7,11820475.92
110,agent,G8,5989747.01
110,agent,G9,7023773.50
110,firm,F0,12363500.70
110,firm,F1,3742382.43
110,firm,F2,4186819.29
110,firm,F3,4604838.56
110,firm,F4,3435092.94
110,firm,F5,10231633.73
110,firm,F6,9854935.88
110,firm,F7,205071.64
110,firm,F8,13087650.82
110,firm,F9,1099986.95
110,firm,F10,1099986.95
110,firm,F11,15859134.72
110,firm,F12,2014685.71
110,firm,F13,2014685.71
120,agent,G0,6871813.71
120,agent,G1,-2302507.11
120,agent,G2,17027415.24
