iteration,type,id,money
1,agent,G0,14000000.00
1,agent,G1,17760000.00
1,agent,G2,560000.00
1,agent,G3,7878437.19
1,agent,G4,67200000.00
1,agent,G5,36660000.00
1,agent,G6,57836424.00
1,agent,G7,2520000.00
1,agent,G8,5040000.00
1,agent,G9,36000000.00
1,firm,F0,67000000.00
1,firm,F1,19000000.00
1,firm,F2,99000000.00
1,firm,F3,57281562.81
1,firm,F4,86000000.00
1,firm,F5,9000000.00
1,firm,F6,46000000.00
1,firm,F7,57000000.00
1,firm,F8,154843576.00
2,agent,G0,14000000.00
2,agent,G1,10361825.43
2,agent,G2,560000.00
2,agent,G3,7878437.19
2,agent,G4,67200000.00
2,agent,G5,37173424.00
2,agent,G6,57836424.00
2,agent,G7,9329825.43
2,agent,G8,5040000.00
2,agent,G9,36000000.00
2,firm,F0,67000000.00
2,firm,F1,19000000.00
2,firm,F2,57281562.81
2,firm,F3,86000000.00
2,firm,F4,9588349.14
2,firm,F5,46000000.00
2,firm,F6,57000000.00
2,firm,F7,154330152.00
2,firm,F8,49500000.00
2,firm,F9,49500000.00
3,agent,G0,14000000.00
3,agent,G1,32144431.07
3,agent,G2,560000.00
3,agent,G3,7878437.19
3,agent,G4,67200000.00
3,agent,G5,38676002.00
3,agent,G6,33349890.45
3,agent,G7,9329825.43
3,agent,G8,5040000.00
3,agent,G9,36000000.00
3,firm,F0,19000000.00
3,firm,F1,57281562.81
3,firm,F2,86000000.00
3,firm,F3,9588349.14
3,firm,F4,57000000.00
3,firm,F5,154330152.00
3,firm,F6,50701349.91
3,firm,F7,49500000.00
3,firm,F8,113000000.00
4,agent,G0,14000000.00
4,agent,G1,32356157.86
4,agent,G2,323726.79
4,agent,G3,7878437.19
4,agent,G4,67200000.00
4,agent,G5,38676002.00
4,agent,G6,33349890.45
4,agent,G7,9329825.43
4,agent,G8,5603486.00
4,agent,G9,36000000.00
4,firm,F0,18436514.00
4,firm,F1,57281562.81
4,firm,F2,86024546.43
4,firm,F3,9588349.14
4,firm,F4,57000000.00
4,firm,F5,154330152.00
4,firm,F6,49500000.00
4,firm,F7,163701349.91
5,agent,G0,8155748.80
5,agent,G1,37711906.66
5,agent,G2,323726.79
5,agent,G3,7878437.19
5,agent,G4,68322255.00
5,agent,G5,38676002.00
5,agent,G6,33349890.45
5,agent,G7,9329825.43
5,agent,G8,5603486.00
5,agent,G9,36000000.00
5,firm,F0,18436514.00
5,firm,F1,57770065.21
5,firm,F2,86024546.43
5,firm,F3,57000000.00
5,firm,F4,154330152.00
5,firm,F5,48377745.00
5,firm,F6,173289699.05
6,agent,G0,8155748.80
6,agent,G1,37711906.66
6,agent,G2,289555.04
6,agent,G3,7909010.80
6,agent,G4,68322255.00
6,agent,G5,36993114.64
6,agent,G6,34235959.45
6,agent,G7,9329825.43
6,agent,G8,5603486.00
6,agent,G9,36000000.00
6,firm,F0,57770065.21
6,firm,F1,86024546.43
6,firm,F2,154950259.13
6,firm,F3,48377745.00
6,firm,F4,173289699.05
6,firm,F5,75436514.00
7,agent,G0,8155748.80
7,agent,G1,36115027.38
7,agent,G2,289555.04
7,agent,G3,7909010.80
7,agent,G4,68322255.00
7,agent,G5,36107045.64
7,agent,G6,34358227.17
7,agent,G7,9329825.43
7,agent,G8,5603486.00
7,agent,G9,36000000.00
7,firm,F0,57541469.21
7,firm,F1,87621425.70
7,firm,F2,155056587.41
7,firm,F3,48377745.00
7,firm,F4,248726213.05
8,agent,G0,8155748.80
8,agent,G1,49996514.25
