run,type,max,min,median,mean,stddev
37,agent,82448.36878468383,5299.128259484983,35441.814870822716,40234.4424682182,22559.666424998886
37,firm,16770975.035809673,4481161.119330149,11845166.534430292,11285867.056525901,3338079.1635830714
38,agent,127496.5682183298,-15030.717290764545,58263.71710086387,57893.938000073904,39577.8173166663
38,firm,16411261.376708033,5234859.832039552,11553730.283912402,11387825.452631097,4067542.9804742243
39,agent,79461.58928051485,-635.9800382461884,40028.09478363098,39721.307181328426,23536.580806515718
39,firm,17523143.503152087,4982155.49119434,12644292.644865803,11676648.984205242,3488868.048066493
40,agent,57722.18982033715,880.1196189123312,47240.59947453193,40727.468297838095,16761.993200269182
40,firm,16778802.224361718,5300028.279470942,8583104.14425555,9371407.315674398,3386494.865350913
41,agent,84655.27401070857,14039.960533844722,48666.402893149294,47777.737819593545,19412.61830064812
41,firm,14174921.267607553,4683271.853908817,8675833.76662646,8972780.708226863,3474092.479687463
42,agent,145103.60626614807,12513.23272548015,63438.2997149008,63243.307577912536,36544.23121809384
42,firm,18730026.24458016,7005166.76631252,13276251.457779728,13291479.388691466,3410375.497885126
43,agent,114508.44084306029,40666.756799331866,63686.59868384112,67856.84955110488,21127.451972316398
43,firm,17875014.542628307,10302155.467293972,14638268.96493177,14090552.38541303,2061530.4213703175
44,agent,60858.80239798547,-736.6022948382129,19197.33416314779,22579.71509356565,18085.40190158841
44,firm,15791032.517104506,5978719.177396494,11686300.422909046,11188797.550952123,3755769.1817458607
45,agent,65856.7039538809,7887.736956194218,43828.79822403776,38884.12377254536,18024.273772107696
45,firm,17862832.42931144,8200419.399978559,10454745.9896629,11812087.768129438,3165014.812445668
46,agent,94535.3824036611,14810.670544741242,54369.435336832816,56144.25096881132,24994.883880506262
46,firm,19189334.045450274,6271426.318589446,13652160.69103755,12697228.471159887,4238643.918051023
47,agent,100603.69119947003,22495.835009229424,46086.61240123943,54058.74551900658,23017.35474899335
47,firm,18444491.873995,7666209.760997937,13255993.494939078,12691091.831056448,3628676.137567507
48,agent,135851.4986311958,30666.648180091397,83715.16010866422,77833.01707238916,34035.034285990594
48,firm,17913126.375656296,5196352.424341929,10885395.15690834,10910484.232416919,4234732.552528526
49,agent,104560.83654976485,-5024.119885774705,59095.6162401695,54909.8808692481,33451.62987333525
49,firm,20558876.221210927,4845557.180121589,13549192.730531704,13812669.067161387,4756308.807360716
50,agent,48276.36532045322,159.2795109685688,24459.42259767231,26355.147766375438,14637.539133260198
50,firm,14496155.345696496,6311159.466480915,10321443.968006678,10805544.288421169,2378332.961158302
51,agent,116576.15844152762,44960.64471076567,80185.50609527303,82235.76348913828,24177.205855614877
51,firm,21922591.410233367,7106030.571720606,14381387.80541261,14575756.114706013,4516940.774444709
52,agent,114123.96663199418,44361.03411655279,57340.18122161248,64132.413165474,19179.484888316765
52,firm,18787695.825319447,6386744.423188845,11134603.191917107,11644439.52716909,3970963.224144156
53,agent,131312.78208813284,16847.412302985667,64245.797517615356,68721.31870861698,38117.92827270219
53,firm,17893958.76548564,5618405.08894058,9531241.616329817,10574076.841612723,3675934.2564521055
54,agent,89420.45565679534,27633.42846924123,53540.47971665856,56574.71066150357,21500.421891212303
54,firm,19968898.869765442,7803868.494901037,12922969.754491745,13347971.601078937,4178911.519601079
55,agent,78285.84918591824,14969.669858920972,37913.97893928007,40938.022802151725,15901.084318165214
55,firm,19908925.454077207,3669410.007214857,8861632.724765614,10526202.236635255,4467673.049396867
