iteration,type,id,money
1,agent,G0,49840000.00
1,agent,G1,23031029.96
1,agent,G2,1350000.00
1,agent,G3,39570377.79
1,agent,G4,24600000.00
1,agent,G5,3420000.00
1,agent,G6,20670377.79
1,agent,G7,43200000.00
1,agent,G8,12460000.00
1,agent,G9,34560000.00
1,firm,F0,64000000.00
1,firm,F1,30000000.00
1,firm,F2,60000000.00
1,firm,F3,91000000.00
1,firm,F4,4000000.00
1,firm,F5,74239244.42
1,firm,F6,56000000.00
1,firm,F7,99000000.00
1,firm,F8,52000000.00
1,firm,F9,71014863.04
10,agent,G0,80849447.76
10,agent,G1,12491048.70
10,agent,G2,430791.36
10,agent,G3,9048582.98
10,agent,G4,48812537.90
10,agent,G5,3515653.08
10,agent,G6,12342258.78
10,agent,G7,25402270.90
10,agent,G8,20750184.17
10,agent,G9,51925918.12
10,firm,F0,64000000.00
10,firm,F1,40481813.01
10,firm,F2,60000000.00
10,firm,F3,91328894.99
10,firm,F4,4007564.42
10,firm,F5,80265581.51
10,firm,F6,56000000.00
10,firm,F7,99536369.52
10,firm,F8,52337240.00
10,firm,F9,73838751.82
20,agent,G0,42380912.62
20,agent,G1,17084600.30
20,agent,G2,20541899.90
20,agent,G3,5041493.04
20,agent,G4,30260181.53
20,agent,G5,23983371.09
20,agent,G6,20121771.10
20,agent,G7,37816358.91
20,agent,G8,32564138.68
20,agent,G9,31319722.02
20,firm,F0,71391462.57
20,firm,F1,40481813.01
20,firm,F2,60436349.29
20,firm,F3,99338890.50
20,firm,F4,4427021.76
20,firm,F5,85145404.66
20,firm,F6,56000000.00
20,firm,F7,99889958.31
20,firm,F8,59076775.75
20,firm,F9,73916432.96
30,agent,G0,37571731.54
30,agent,G1,17914888.09
30,agent,G2,49687297.22
30,agent,G3,12288954.92
30,agent,G4,36832240.42
30,agent,G5,14388832.16
30,agent,G6,16510139.27
30,agent,G7,22028325.42
30,agent,G8,32564138.68
30,agent,G9,20328309.19
30,firm,F0,75242642.05
30,firm,F1,40748795.54
30,firm,F2,60567774.68
30,firm,F3,105036334.70
30,firm,F4,4452823.47
30,firm,F5,85352648.82
30,firm,F6,58501728.85
30,firm,F7,100248885.85
30,firm,F8,60841445.31
30,firm,F9,76380450.81
40,agent,G0,21554287.18
40,agent,G1,15964065.16
40,agent,G2,28046679.43
40,agent,G3,14276989.54
40,agent,G4,52304071.76
40,agent,G5,25642248.81
40,agent,G6,30445459.32
40,agent,G7,50614438.35
40,agent,G8,19609230.95
40,agent,G9,5678536.99
40,firm,F0,77363971.83
40,firm,F1,42627508.89
40,firm,F2,61218183.62
40,firm,F3,108288823.29
40,firm,F4,4532793.22
40,firm,F5,87587312.92
40,firm,F6,58786017.20
40,firm,F7,100930280.64
