iteration,type,id,money
1,agent,G0,7650000.00
1,agent,G1,64860000.00
1,agent,G2,30360000.00
1,agent,G3,29208139.47
1,agent,G4,16100287.47
1,agent,G5,34680000.00
1,agent,G6,22140000.00
1,agent,G7,53720000.00
1,agent,G8,11880000.00
1,agent,G9,4250000.00
1,firm,F0,23000000.00
1,firm,F1,82371852.00
1,firm,F2,33000000.00
1,firm,F3,67000000.00
1,firm,F4,81000000.00
1,firm,F5,99000000.00
1,firm,F6,15000000.00
1,firm,F7,85239721.07
10,agent,G0,2720770.75
10,agent,G1,56272930.23
10,agent,G2,37499179.63
10,agent,G3,17366092.15
10,agent,G4,32034770.81
10,agent,G5,55498669.53
10,agent,G6,7549759.62
10,agent,G7,84269283.06
10,agent,G8,-3155970.99
10,agent,G9,10643536.84
10,firm,F0,94716472.32
10,firm,F1,181534640.46
10,firm,F2,41234405.42
10,firm,F3,5797825.63
10,firm,F4,5764847.33
10,firm,F5,5660685.83
10,firm,F6,5764847.33
10,firm,F7,18643627.03
10,firm,F8,18643627.03
20,agent,G0,19443887.71
20,agent,G1,11905536.84
20,agent,G2,54936961.21
20,agent,G3,13978652.20
20,agent,G4,13036129.88
20,agent,G5,115459164.38
20,agent,G6,-8939064.87
20,agent,G7,28051550.51
20,agent,G8,24243922.14
20,agent,G9,10643536.84
20,firm,F0,203883784.49
20,firm,F1,47748352.71
20,firm,F2,23679118.08
20,firm,F3,23975759.87
20,firm,F4,4071201.56
20,firm,F5,30007927.75
20,firm,F6,13982720.27
30,agent,G0,4633689.74
30,agent,G1,11302242.51
30,agent,G2,93547122.52
30,agent,G3,22799356.69
30,agent,G4,14835289.81
30,agent,G5,68533248.22
30,agent,G6,-8927474.78
30,agent,G7,4409539.41
30,agent,G8,17820334.54
30,agent,G9,10116541.04
30,firm,F0,16975576.25
30,firm,F1,11411078.52
30,firm,F2,3495680.07
30,firm,F3,22079664.03
40,agent,G0,1200994.64
40,agent,G1,19527622.59
40,agent,G2,84922927.22
40,agent,G3,45953135.79
40,agent,G4,6853032.01
40,agent,G5,14449950.52
40,agent,G6,8849824.73
40,agent,G7,2422982.30
40,agent,G8,28173286.92
40,agent,G9,17481337.75
40,firm,F0,15155206.74
40,firm,F1,3931744.68
40,firm,F2,8518280.29
40,firm,F3,4949947.53
40,firm,F4,2474973.76
40,firm,F5,2474973.76
50,agent,G0,2797140.72
50,agent,G1,25767538.56
50,agent,G2,83829554.22
50,agent,G3,17105161.97
50,agent,G4,21359497.17
50,agent,G5,14945151.54
50,agent,G6,2968538.84
50,agent,G7,818328.32
50,agent,G8,36324886.50
50,agent,G9,20208516.10
50,firm,F0,1302911.96
50,firm,F1,1237486.88
50,firm,F2,1349240.97
50,firm,F3,3178738.16
50,firm,F4,6424065.65
60,agent,G0,40200040.74
60,agent,G1,25476994.16
60,agent,G2,54367297.52
60,agent,G3,15086140.94
60,agent,G4,4632623.78
60,agent,G5,14940641.03
60,agent,G6,2064499.28
60,agent,G7,-171091.38
60,agent,G8,46061701.07
60,agent,G9,20183903.50
60,firm,F0,5061252.72
60,firm,F1,758175.08
60,firm,F2,2110600.98
60,firm,F3,648398.63
60,firm,F4,648398.63
70,agent,G0,13938412.75
70,agent,G1,25594035.13
70,agent,G2,67928091.38
70,agent,G3,13572760.51
70,agent,G4,1340932.78
70,agent,G5,18308699.64
70,agent,G6,1725573.40
70,agent,G7,27349234.71
70,agent,G8,28646682.72
70,agent,G9,20183903.50
70,firm,F0,2183238.81
70,firm,F1,1951762.48
70,firm,F2,420168.59
70,firm,F3,1328516.21
70,firm,F4,971580.14
80,agent,G0,24553606.50
80,agent,G1,25287190.20
80,agent,G2,61528121.86
80,agent,G3,15583694.21
80,agent,G4,1127500.00
80,agent,G5,11239666.61
80,agent,G6,323724.87
80,agent,G7,27976169.99
80,agent,G8,28646682.72
80,agent,G9,20099393.50
80,firm,F0,370229.53
80,firm,F1,139608.20
80,firm,F2,1537645.67
80,firm,F3,788748.57
80,firm,F4,788748.57
90,agent,G0,31901637.65
90,agent,G1,25287190.20
90,agent,G2,68523776.61
90,agent,G3,15418251.40
90,agent,G4,11134988.15
90,agent,G5,781075.45
90,agent,G6,-253475.93
90,agent,G7,10480403.72
90,agent,G8,29109731.56
90,agent,G9,21750443.16
90,firm,F0,933498.67
90,firm,F1,484323.04
90,firm,F2,972045.00
90,firm,F3,140935.39
90,firm,F4,140935.39
90,firm,F5,524809.46
90,firm,F6,524809.46
100,agent,G0,32353716.40
100,agent,G1,8964250.05
100,agent,G2,67963966.19
100,agent,G3,9142838.23
100,agent,G4,11068346.05
100,agent,G5,194814.87
100,agent,G6,-204869.69
100,agent,G7,31496870.81
100,agent,G8,34240468.75
100,agent,G9,16689632.18
100,firm,F0,616365.81
100,firm,F1,189559.77
100,firm,F2,189559.77
100,firm,F3,414689.28
100,firm,F4,793824.72
110,agent,G0,22982832.51
110,agent,G1,5286405.71
110,agent,G2,67438349.74
110,agent,G3,20673374.28
110,agent,G4,18165988.23
110,agent,G5,15989395.16
110,agent,G6,-184231.31
110,agent,G7,18808097.31
110,agent,G8,22830132.63
110,agent,G9,17540443.15
110,firm,F0,1016244.89
110,firm,F1,94779.89
110,firm,F2,269305.82
110,firm,F3,50867.80
110,firm,F4,472034.68
110,firm,F5,353780.29
110,firm,F6,218147.64
110,firm,F7,218147.64
120,agent,G0,17837002.80
120,agent,G1,3169716.89
120,agent,G2,67459808.74
120,agent,G3,37144229.43
120,agent,G4,2300936.28
120,agent,G5,16092074.16
120,agent,G6,11631000.26
120,agent,G7,27438670.03
120,agent,G8,15119739.35
120,agent,G9,10344772.35
120,firm,F0,263786.95
120,firm,F1,199478.83
120,firm,F2,313205.78
120,firm,F3,27268.46
120,firm,F4,180187.88
120,firm,F5,13634.23
120,firm,F6,945810.46
120,firm,F7,327383.39
120,firm,F8,327383.39
130,agent,G0,11171158.59
130,agent,G1,36162077.99
130,agent,G2,67649719.34
130,agent,G3,28251155.56
130,agent,G4,818088.34
130,agent,G5,5934697.04
130,agent,G6,19157844.97
130,agent,G7,16336060.53
130,agent,G8,15520507.49
130,agent,G9,6176342.27
130,firm,F0,158680.31
130,firm,F1,241247.99
130,firm,F2,226125.47
130,firm,F3,825577.62
130,firm,F4,873096.53
140,agent,G0,15197690.91
140,agent,G1,37574816.82
140,agent,G2,23930029.29
140,agent,G3,32857199.21
140,agent,G4,991131.65
140,agent,G5,5870130.74
140,agent,G6,22797814.76
140,agent,G7,53896286.49
140,agent,G8,5433502.34
140,agent,G9,6238945.47
140,firm,F0,736324.61
140,firm,F1,243367.86
140,firm,F2,182095.25
140,firm,F3,946848.69
140,firm,F4,421305.05
140,firm,F5,421305.05
150,agent,G0,9334792.77
150,agent,G1,22456082.15
150,agent,G2,38864026.38
150,agent,G3,20084040.52
150,agent,G4,14162777.53
150,agent,G5,3383253.32
150,agent,G6,13604700.24
150,agent,G7,47179208.24
150,agent,G8,5433502.34
150,agent,G9,28447198.63
150,firm,F0,30420.98
150,firm,F1,1062948.09
150,firm,F2,540707.44
150,firm,F3,317883.18
150,firm,F4,124995.91
150,firm,F5,470625.49
150,firm,F6,470625.49
160,agent,G0,5507717.95
160,agent,G1,30442263.84
160,agent,G2,23241172.39
160,agent,G3,11955071.85
160,agent,G4,28794276.68
160,agent,G5,25939693.74
160,agent,G6,7948096.98
160,agent,G7,28031436.94
160,agent,G8,22040465.94
160,agent,G9,16979066.01
160,firm,F0,379897.64
160,firm,F1,1035307.20
160,firm,F2,243635.56
160,firm,F3,751438.74
170,agent,G0,3432451.53
170,agent,G1,30220429.04
170,agent,G2,14073245.56
170,agent,G3,31428552.55
170,agent,G4,28832575.88
170,agent,G5,15442598.40
170,agent,G6,10191741.70
170,agent,G7,34630204.38
170,agent,G8,11311907.18
170,agent,G9,19448460.33
170,firm,F0,643702.22
170,firm,F1,151131.23
170,firm,F2,723150.54
170,firm,F3,295157.43
170,firm,F4,952134.82
180,agent,G0,5569146.96
180,agent,G1,21648200.60
180,agent,G2,8360042.36
180,agent,G3,18790598.52
180,agent,G4,52349257.38
180,agent,G5,9229816.16
180,agent,G6,3625108.11
180,agent,G7,34800594.88
180,agent,G8,11311907.18
180,agent,G9,31826473.54
180,firm,F0,677264.95
180,firm,F1,711351.01
180,firm,F2,257074.49
180,firm,F3,266202.72
180,firm,F4,66550.68
180,firm,F5,66550.68
180,firm,F6,346517.31
