iteration,type,id,money
1,agent,G0,31720000.00
1,agent,G1,2160000.00
1,agent,G2,6296776.83
1,agent,G3,21349110.93
1,agent,G4,920000.00
1,agent,G5,34200000.00
1,agent,G6,56880000.00
1,agent,G7,14300000.00
1,agent,G8,42680000.00
1,agent,G9,15705110.93
1,firm,F0,63006063.17
1,firm,F1,76000000.00
1,firm,F2,60000000.00
1,firm,F3,3000000.00
1,firm,F4,19000000.00
1,firm,F5,8000000.00
1,firm,F6,47000000.00
1,firm,F7,70000000.00
1,firm,F8,69845778.14
1,firm,F9,89000000.00
2,agent,G0,31720000.00
2,agent,G1,1250478.27
2,agent,G2,6296776.83
2,agent,G3,21349110.93
2,agent,G4,1089827.99
2,agent,G5,34200000.00
2,agent,G6,56880000.00
2,agent,G7,14300000.00
2,agent,G8,42680000.00
2,agent,G9,16523589.20
2,firm,F0,63006063.17
2,firm,F1,76000000.00
2,firm,F2,60000000.00
2,firm,F3,3000000.00
2,firm,F4,19000000.00
2,firm,F5,8000000.00
2,firm,F6,47000000.00
2,firm,F7,70000000.00
2,firm,F8,69945613.62
2,firm,F9,89000000.00
3,agent,G0,31720000.00
3,agent,G1,726575.65
3,agent,G2,6296776.83
3,agent,G3,21349110.93
3,agent,G4,1566307.98
3,agent,G5,34200000.00
3,agent,G6,56914769.44
3,agent,G7,14300000.00
3,agent,G8,42680000.00
3,agent,G9,16523589.20
3,firm,F0,63053485.80
3,firm,F1,76000000.00
3,firm,F2,60000000.00
3,firm,F3,3000000.00
3,firm,F4,19002050.56
3,firm,F5,8000000.00
3,firm,F6,47000000.00
3,firm,F7,70000000.00
3,firm,F8,69945613.62
3,firm,F9,89000000.00
4,agent,G0,31720000.00
4,agent,G1,726575.65
4,agent,G2,6296776.83
4,agent,G3,21349110.93
4,agent,G4,17966066.67
4,agent,G5,34200000.00
4,agent,G6,56914769.44
4,agent,G7,14499568.35
4,agent,G8,24935758.69
4,agent,G9,16523589.20
4,firm,F0,63053485.80
4,firm,F1,76000000.00
4,firm,F2,60000000.00
4,firm,F3,3000000.00
4,firm,F4,19002050.56
4,firm,F5,8016287.65
4,firm,F6,47000000.00
4,firm,F7,71344482.62
4,firm,F8,69945613.62
4,firm,F9,89000000.00
5,agent,G0,31720000.00
5,agent,G1,726575.65
5,agent,G2,19987879.93
5,agent,G3,21349110.93
5,agent,G4,17966066.67
5,agent,G5,19911791.47
5,agent,G6,56914769.44
5,agent,G7,14499568.35
5,agent,G8,24935758.69
5,agent,G9,16523589.20
5,firm,F0,63053485.80
5,firm,F1,76000000.00
5,firm,F2,60000000.00
5,firm,F3,3000000.00
5,firm,F4,19040094.93
5,firm,F5,9232704.71
5,firm,F6,47000000.00
5,firm,F7,71344482.62
5,firm,F8,69945613.62
5,firm,F9,89000000.00
6,agent,G0,31720000.00
6,agent,G1,999663.82
6,agent,G2,19926698.88
6,agent,G3,21349110.93
6,agent,G4,18027247.72
6,agent,G5,19911791.47
6,agent,G6,56914769.44
6,agent,G7,8072801.22
6,agent,G8,24935758.69
6,agent,G9,21827947.94
6,firm,F0,63053485.80
6,firm,F1,76000000.00
6,firm,F2,60000000.00
6,firm,F3,3465052.39
6,firm,F4,19040094.93
6,firm,F5,9905671.54
6,firm,F6,47000000.00
6,firm,F7,71344482.62
6,firm,F8,69945613.62
6,firm,F9,89000000.00
7,agent,G0,31720000.00
7,agent,G1,999663.82
7,agent,G2,19016972.08
7,agent,G3,21349110.93
7,agent,G4,17427373.81
7,agent,G5,19911791.47
7,agent,G6,56914769.44
7,agent,G7,8072801.22
7,agent,G8,24935758.69
7,agent,G9,25010208.88
7,firm,F0,63053485.80
7,firm,F1,76000000.00
7,firm,F2,60294638.06
7,firm,F3,3465052.39
7,firm,F4,19892339.65
7,firm,F5,9905671.54
7,firm,F6,47000000.00
7,firm,F7,71344482.62
7,firm,F8,70602969.62
7,firm,F9,89000000.00
8,agent,G0,38981561.71
8,agent,G1,682115.06
8,agent,G2,11064956.12
8,agent,G3,21349110.93
8,agent,G4,17427373.81
8,agent,G5,19911791.47
8,agent,G6,56914769.44
8,agent,G7,8072801.22
8,agent,G8,25441899.90
8,agent,G9,25039058.64
8,firm,F0,63053485.80
8,firm,F1,76000000.00
8,firm,F2,60294638.06
8,firm,F3,4155506.64
8,firm,F4,19892339.65
8,firm,F5,10194370.54
8,firm,F6,47000000.00
8,firm,F7,71344482.62
8,firm,F8,70602969.62
8,firm,F9,89042675.79
9,agent,G0,38981561.71
9,agent,G1,395070.35
9,agent,G2,10341790.22
9,agent,G3,21349110.93
9,agent,G4,17493183.71
9,agent,G5,19911791.47
9,agent,G6,58815409.90
9,agent,G7,8072801.22
9,agent,G8,25441899.90
9,agent,G9,25297705.98
9,firm,F0,63710841.80
9,firm,F1,76179398.53
9,firm,F2,60323035.43
9,firm,F3,4155506.64
9,firm,F4,19892339.65
9,firm,F5,10194370.54
9,firm,F6,47000000.00
9,firm,F7,71344482.62
9,firm,F8,70602969.62
9,firm,F9,89042675.79
10,agent,G0,38981561.71
10,agent,G1,395070.35
10,agent,G2,10341790.22
10,agent,G3,25663952.51
10,agent,G4,27179110.96
10,agent,G5,20091019.59
10,agent,G6,56556142.78
10,agent,G7,8072801.22
10,agent,G8,25441899.90
10,agent,G9,14745468.44
10,firm,F0,63710841.80
10,firm,F1,78630374.95
10,firm,F2,60323035.43
