run,type,max,min,median,mean,stddev
0,agent,-1.5089368078687848,-15.222746540801102,-7.169904949292477,-7.814109749112783,4.710532228444286
0,firm,443.43583546914346,4.191909091078263,50.68318457739881,80.17882841566268,102.12654464162276
1,agent,-6.470886337175922,-89.65016044145537,-50.71578147295813,-49.77808092643785,27.201199428531595
1,firm,-0.24472943033342126,-4.340859268773353,-0.9261386144508298,-1.5343898850573225,1.310135494946386
2,agent,-8.603704718801831,-61.349838441514194,-18.584054184618264,-26.903202041003205,17.808228135480412
2,firm,91.29768981734496,-0.5508384240463244,0.5999825162723378,20.223958844701635,33.010232083679504
3,agent,-8.699026929315004,-57.489371147016186,-38.88742700750778,-33.8168343867488,14.766862855598056
3,firm,-2.063089668912781,-668.5129033812872,-13.890575544455244,-162.5607196321708,256.22947039935804
4,agent,-22.706422497704377,-138.03484843873036,-65.81900643166188,-74.04236858455451,31.7137130163082
4,firm,60738.85412735936,0.9262470422849918,11687.712824454644,16900.274969776194,19146.25292537065
5,agent,-8.114207140575104,-91.8215071256681,-35.52770405239484,-39.01273894097595,23.086786385539657
5,firm,271.79034488339107,2.387061492861921,61.847954012662214,88.60175785129388,86.67454967618113
6,agent,-7.728295954605123,-59.03382266468877,-23.02455673641264,-26.830375703516587,15.443054103506652
6,firm,5611.875419557039,175.3951188089222,2343.483277205747,2687.473924151948,1680.152850649765
7,agent,-19.451214332102285,-75.92995455931336,-48.99502214822965,-46.18202182779778,18.048506998067815
7,firm,-3.877114358852276,-71.94113887408263,-34.48443035569623,-33.925467323241115,20.881590505380736
8,agent,-26.147173840906262,-307.55062867176883,-112.84989933210198,-115.81756342575136,80.51572366843013
8,firm,-16.321036132902105,-786.7135876317222,-37.750169792501,-156.68321514662367,281.9877459893847
9,agent,-2.1602053907536805,-55.668660094152216,-12.3045562445769,-20.95545067688654,16.82461249347167
9,firm,-0.5229920474663236,-44.83141864957218,-1.4338585912522388,-8.712846454799871,16.186960738799634
10,agent,-36.89147204432693,-140.24660990718087,-96.83707519575742,-87.00444898109086,35.60594738762342
10,firm,-1.3628278173327673,-938.7318790318642,-5.5130722519802156,-121.35904097924497,308.94419400980235
11,agent,-35.942831694802145,-546.6079448941271,-117.18697935694871,-194.65176231338782,179.22948826072977
11,firm,-24.65121174357705,-178.24241556938398,-70.45296201601334,-92.50165803020634,66.67872279947589
